total_LRH_notes,total_LH_notes,total_RH_notes,total_LRH_raw_notes,total_LH_raw_notes,total_RH_raw_notes,music_key,total_LRH_sharp_keys_pressed,total_LH_sharp_keys_pressed,total_RH_sharp_keys_pressed,total_LRH_flat_keys_pressed,total_LH_flat_keys_pressed,total_RH_flat_keys_pressed,average_RLH_range,average_LH_range,average_RH_range,average_RLH_note_10_range,average_LH_note_10_range,average_RH_note_10_range,average_RLH_note_20_range,average_LH_note_20_range,average_RH_note_20_range,average_RLH_note_35_range,average_LH_note_35_range,average_RH_note_35_range,average_RLH_note_50_range,average_LH_note_50_range,average_RH_note_50_range,average_RLH_note_100_range,average_LH_note_100_range,average_RH_note_100_range,RLH_note_10_range,LH_note_10_range,RH_note_10_range,RLH_note_20_range,LH_note_20_range,RH_note_20_range,RLH_note_35_range,LH_note_35_range,RH_note_35_range,RLH_note_50_range,LH_note_50_range,RH_note_50_range,RLH_note_100_range,LH_note_100_range,RH_note_100_range,average_LRH_2chord_range,average_LH_2chord_range,average_RH_2chord_range,average_LRH_3chord_range,average_LH_3chord_range,average_RH_3chord_range,average_LRH_4chord_range,average_LH_4chord_range,average_RH_4chord_range,average_LRH_5chord_range,average_LH_5chord_range,average_RH_5chord_range,average_LRH_2chord_hand_range,average_LH_2chord_hand_range,average_RH_2chord_hand_range,average_LRH_3chord_hand_range,average_LH_3chord_hand_range,average_RH_3chord_hand_range,average_LRH_4chord_hand_range,average_LH_4chord_hand_range,average_RH_4chord_hand_range,average_LRH_5chord_hand_range,average_LH_5chord_hand_range,average_RH_5chord_hand_range,large_5jumps_LRH,large_5jumps_LH,large_5jumps_RH,large_8jumps_LRH,large_8jumps_LH,large_8jumps_RH,large_9jumps_LRH,large_9jumps_LH,large_9jumps_RH,large_10jumps_LRH,large_10jumps_LH,large_10jumps_RH,average_large_5jumps_LRH,average_large_5jumps_LH,average_large_5jumps_RH,average_large_8jumps_LRH,average_large_8jumps_LH,average_large_8jumps_RH,average_large_9jumps_LRH,average_large_9jumps_LH,average_large_9jumps_RH,average_large_10jumps_LRH,average_large_10jumps_LH,average_large_10jumps_RH,total_LRHwhole_notes,total_LRHhalf_notes,total_LRHquarter_notes,total_LRHeighth_notes,total_LRH16th_notes,total_LRH32nd_notes,total_LRH64th_notes,total_LHwhole_notes,total_LHhalf_notes,total_LHquarter_notes,total_LHeighth_notes,total_LH16th_notes,total_LH32nd_notes,total_LH64th_notes,total_RHwhole_notes,total_RHhalf_notes,total_RHquarter_notes,total_RHeighth_notes,total_RH16th_notes,total_RH32nd_notes,total_RH64th_notes,average_LRHwhole_notes,average_LRHhalf_ntoes,average_LRHquarter_notes,average_LRHeighth_notes,average_LRH16th_notes,average_LRH32nd_notes,average_LRH64th_notes,average_LHwhole_notes,average_LHhalf_ntoes,average_LHquarter_notes,average_LHeighth_notes,average_LH16th_notes,average_LH32nd_notes,average_LH64th_notes,average_RHwhole_notes,average_RHhalf_ntoes,average_RHquarter_notes,average_RHeighth_notes,average_RH16th_notes,average_RH32nd_notes,average_RH64th_notes,Right Hand Similarity,Advanced Rhythmic Similarity R,total2ChordNotesRight,total3ChordNotesRight,total4ChordNotesRight,total5ChordNotesRight,average2ChordNotesRight,average3ChordNotesRight,average4ChordNotesRight,average5ChordNotesRight,Left Hand Similarity,Both Hand Similarity,Left Right Hand Similarity,Rhythmic Similarity LR 1:1,Advanced Rhythmic Similarity L,Advanced Rhythmic Similarity LR,total2ChordNotesLeft,total3ChordNotesLeft,total4ChordNotesLeft,total5ChordNotesLeft,average2ChordNotesLeft,average3ChordNotesLeft,average4ChordNotesLeft,average5ChordNotesLeft,MostCommonNoteQuarterLength,MostCommonNoteQuarterLengthPrevalence,MostCommonSetClassSimultaneityPrevalence,TriadSimultaneityPrevalence,UniquePitchClassSetSimultaneities,UniqueSetClassSimultaneities,AverageNoteDurationFeature,AverageTimeBetweenAttacksFeature,AverageTimeBetweenAttacksForEachVoiceFeature,DirectionOfMotionFeature,ImportanceOfHighRegisterFeature,NoteDensityFeature,PitchVarietyFeature,RelativeStrengthOfTopPitchClassesFeature,RelativeStrengthOfTopPitchesFeature,Grade
334,113,221,214,1,213,1,0,0,0,1,1,0,8.523809523809524,4.433628318584071,2.6199095022624435,0,0,0,0,0,0,3.0,0,3.0,2.3333333333333335,0,2.3333333333333335,5.727272727272727,0,4.666666666666667,0,0,0,0,0,0,3,0,3,3,0,3,15,0,10,4.175,4.445544554455446,4.0,5.107913669064748,3.0454545454545454,0,2.3333333333333335,0,0,0,0,0,4.45,4.445544554455446,4.0,11.258992805755396,5.090909090909091,0,14.6,0,0,0,0,0,203,57,21,178,0,5,178,0,0,177,0,0,11.29064039408867,5.0701754385964914,6.142857142857143,12.168539325842696,0,8.0,12.168539325842696,0,0,12.186440677966102,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,4,7,190,0,0,0,0.037383177570093455,0.018691588785046728,0.037383177570093455,0.8878504672897196,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03755868544600939,0.018779342723004695,0.03286384976525822,0.892018779342723,0.0,0.0,0.0,0.4638408455625438,0.14404296875,8,0,0,0,0.03619909502262444,0.0,0.0,0.0,0.7869322152341021,0.2935883997204752,0.0,0.0,0.4140625,0.013671875,101,11,0,0,0.8938053097345132,0.09734513274336283,0.0,0.0,0.5,0.572289156626506,0.3741496598639456,0.17687074829931973,22,10,0.4442771084337349,0.4701492537313433,0.8514908256880733,0.47317073170731705,0.04319654427645788,2.624505928853755,18,0.46496815286624205,0.6354166666666666,3
178,81,97,166,69,97,1,10,4,6,5,2,3,9.818840579710145,4.049382716049383,2.8247422680412373,0,0,0,2.0,0,0,8.5,3.0,2.0,9.0,3.6666666666666665,2.3333333333333335,7.047101449275363,3.8363636363636364,4.333333333333332,0,0,0,2,0,0,13,3,2,16,5,3,17,9,10,2.207317073170732,3.5,0,4.72,2.5,0,3.5625000000000004,0,0,0,0,0,10.853658536585366,3.5,0,10.72,4.0,0,9.875,0,0,0,0,0,121,33,12,109,0,2,97,0,0,91,0,0,10.892561983471074,5.636363636363637,6.083333333333333,11.403669724770642,0,8.0,11.824742268041238,0,0,12.010989010989011,0,0,0,0,0,0,0,0,0,0,1,67,0,0,0,0,0,7,16,57,0,0,0,0.0,0.04819277108433735,0.5,0.3433734939759036,0.0,0.0,0.0,0.0,0.014492753623188406,0.9710144927536232,0.0,0.0,0.0,0.0,0.0,0.07216494845360824,0.16494845360824742,0.5876288659793815,0.0,0.0,0.0,0.5189090909090909,0.17877551020408164,0,0,0,0,0.0,0.0,0.0,0.0,0.5419956140350878,0.2713765333648374,0.008421052631578947,0.2233502538071066,0.34367346938775495,0.07265306122448979,6,6,0,0,0.07407407407407407,0.07407407407407407,0.0,0.0,1.0,0.4685714285714286,0.2553191489361702,0.0425531914893617,43,15,0.5485714285714286,0.37316176470588236,0.5741599462365592,0.5470588235294118,0.10880829015544041,3.3980582524271843,25,0.8108108108108109,0.9047619047619048,0
675,351,324,639,326,313,3,98,22,76,0,0,0,8.563291139240507,3.9173789173789175,2.3950617283950617,0,0,0,0,0,0,5.0,3.0,2.0,4.5,3.6666666666666665,2.0,9.116923076923078,5.9333333333333345,6.862745098039216,0,0,0,0,0,0,7,3,2,7,5,2,25,15,17,5.031545741324921,7.25,3.0,5.298611111111111,4.5,3.25,4.333333333333334,0,0,0,0,0,7.4637223974763405,7.25,3.0,15.972222222222221,8.0,5.5,11.0,0,0,0,0,0,374,66,38,255,20,7,200,8,3,183,6,1,10.005347593582888,6.666666666666667,6.2631578947368425,11.91764705882353,8.7,8.571428571428571,12.995,9.75,9.333333333333334,13.366120218579235,10.0,10.0,0,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,18,178,89,0,0,0.0,0.0,0.028169014084507043,0.7574334898278561,0.13928012519561817,0.0,0.0,0.0,0.0,0.0,0.9386503067484663,0.0,0.0,0.0,0.0,0.0,0.05750798722044728,0.5686900958466453,0.28434504792332266,0.0,0.0,0.39989711934156397,0.10879666720076915,7,4,0,0,0.021604938271604937,0.012345679012345678,0.0,0.0,0.6036011080332413,0.3164625863416762,0.12713783728326714,0.0,0.46899535330876496,0.07578913635635312,24,1,0,0,0.06837606837606838,0.002849002849002849,0.0,0.0,0.5,0.7410852713178294,0.35654008438818563,0.008438818565400843,29,8,0.511627906976743,0.3982978723404256,0.4827770854427915,0.5207956600361664,0.019005847953216373,3.4018987341772147,29,0.7704081632653061,0.7049180327868853,4
172,60,112,172,60,112,2,18,6,12,0,0,0,15.598214285714286,3.533333333333333,1.9642857142857142,0,0,0,3.0,0,0,3.0,4.0,3.0,7.4,5.666666666666667,3.0,10.640522875816995,4.928571428571429,4.666666666666667,0,0,0,3,0,0,4,4,3,16,8,4,26,11,10,1.1964285714285714,0,0,0,0,0,0,0,0,0,0,0,15.75,0,0,0,0,0,0,0,0,0,0,0,111,13,3,111,3,1,111,0,0,111,0,0,15.73873873873874,6.0,6.666666666666667,15.73873873873874,8.0,8.0,15.73873873873874,0,0,15.73873873873874,0,0,0,0,0,0,0,0,0,0,4,56,0,0,0,0,0,0,16,84,6,0,0,0.0,0.023255813953488372,0.4186046511627907,0.4883720930232558,0.03488372093023256,0.0,0.0,0.0,0.06666666666666667,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.75,0.05357142857142857,0.0,0.0,0.5395299145299145,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.688477366255144,0.3162885582638669,0.0,0.11627906976744186,0.78125,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.4883720930232558,0.3392857142857143,0.0,16,7,0.37209302325581395,0.28378378378378377,0.40460375629867157,0.488,0.4186046511627907,5.375,18,0.782608695652174,0.5,1
620,265,355,327,111,216,4,86,8,78,0,0,0,10.699316628701595,5.203773584905661,2.619718309859155,0,0,0,2.0,0,0,6.166666666666667,5.0,2.0,8.2,3.6666666666666665,3.0,7.426315789473685,4.428571428571429,4.868131868131869,0,0,0,2,0,0,11,5,2,15,5,4,19,9,12,2.0972222222222223,4.300970873786408,3.338129496402878,4.387096774193548,3.264705882352941,0,3.9605263157894752,0,0,3.2857142857142856,0,0,11.402777777777779,4.300970873786408,3.338129496402878,11.258064516129032,5.529411764705882,0,10.293859649122806,0,0,10.142857142857142,0,0,434,190,39,408,45,0,317,9,0,284,0,0,10.799539170506913,6.205263157894737,5.230769230769231,11.068627450980392,8.2,0,11.949526813880126,9.0,0,12.29225352112676,0,0,0,0,0,0,0,0,0,0,1,98,0,6,0,0,8,0,87,111,0,0,0,0.024464831804281346,0.0030581039755351682,0.5657492354740061,0.3394495412844037,0.01834862385321101,0.0,0.0,0.0,0.009009009009009009,0.8828828828828829,0.0,0.05405405405405406,0.0,0.0,0.037037037037037035,0.0,0.4027777777777778,0.5138888888888888,0.0,0.0,0.0,0.4540639534883717,0.2237037037037037,139,0,0,0,0.39154929577464787,0.0,0.0,0.0,0.4975607235142121,0.24133328465554338,0.0035050685748360165,0.0064516129032258064,0.25753086419753063,0.13370370370370355,103,51,0,0,0.3886792452830189,0.19245283018867926,0.0,0.0,1.0,0.6098807495741057,0.2188183807439825,0.24507658643326038,53,25,0.5256753467997066,0.3551587301587301,0.5783616128443715,0.4785276073619632,0.037444933920704845,3.80462962962963,27,0.8430232558139535,0.956989247311828,3
99,58,41,99,58,41,3,9,4,5,0,0,0,8.39344262295082,3.6379310344827585,2.048780487804878,0,0,0,3.0,0,0,5.666666666666667,3.0,5.0,4.833333333333333,3.0,5.0,7.0,4.666666666666667,4.333333333333333,0,0,0,3,0,0,8,3,5,8,3,5,17,10,9,4.237288135593221,0,0,0,0,0,0,0,0,0,0,0,8.59322033898305,0,0,0,0,0,0,0,0,0,0,0,56,14,3,41,1,0,25,1,0,23,1,0,8.910714285714286,5.571428571428571,5.0,10.048780487804878,10.0,0,11.36,10.0,0,11.565217391304348,10.0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,8,22,4,0,0,0,0.0,0.08080808080808081,0.797979797979798,0.04040404040404041,0.0,0.0,0.0,0.0,0.0,0.9827586206896551,0.0,0.0,0.0,0.0,0.0,0.1951219512195122,0.5365853658536586,0.0975609756097561,0.0,0.0,0.0,0.7264150943396226,0.2799999999999999,0,0,0,0,0.0,0.0,0.0,0.0,0.6358974358974359,0.35897693920335433,0.02566252754932,0.15841584158415842,0.9049999999999997,0.29749999999999993,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.8297872340425532,0.36923076923076925,0.0,21,7,0.6847195357833664,0.5181818181818182,0.6707792207792207,0.5714285714285714,0.0851063829787234,2.8722222222222222,17,0.7586206896551724,0.9375,1
202,80,122,146,36,110,16,0,0,0,22,4,18,9.1640625,4.3625,2.278688524590164,0,0,0,0,0,0,3.0,0,3.0,3.0,2.0,3.0,6.363636363636364,4.2,4.25,0,0,0,0,0,0,3,0,3,4,2,3,16,8,9,3.0,5.25,3.0,4.895833333333333,4.5,0,4.071428571428572,0,0,0,0,0,8.916666666666666,5.25,3.0,9.541666666666666,8.0,0,10.214285714285714,0,0,0,0,0,118,38,10,104,6,0,86,4,0,72,4,0,9.711864406779661,6.526315789473684,5.2,10.153846153846153,10.0,0,10.604651162790697,11.0,0,10.916666666666666,11.0,0,0,0,0,0,0,0,0,0,8,20,8,0,0,0,0,2,20,46,12,0,0,0.0,0.0684931506849315,0.273972602739726,0.3698630136986301,0.0821917808219178,0.0,0.0,0.0,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.0,0.0,0.0,0.0,0.01818181818181818,0.18181818181818182,0.41818181818181815,0.10909090909090909,0.0,0.0,0.6559059987631416,0.6055363321799311,12,0,0,0,0.09836065573770492,0.0,0.0,0.0,0.7357142857142858,0.37305284247432996,0.021938775510204078,0.28846153846153844,0.27335640138408307,0.18685121107266425,40,4,0,0,0.5,0.05,0.0,0.0,1.0,0.40594059405940597,0.265625,0.265625,18,9,0.5762376237623754,0.462992125984252,0.549937231928026,0.48175182481751827,0.007633587786259542,3.3006535947712417,15,0.8387096774193549,0.8333333333333334,1
155,59,96,105,51,54,20,0,0,0,54,26,28,9.65625,4.016949152542373,2.9895833333333335,0,0,0,8.0,0,0,6.333333333333333,8.0,0,8.4,5.666666666666667,2.0,7.705263157894737,4.7272727272727275,4.0,0,0,0,8,0,0,9,8,0,16,8,2,20,12,8,3.9,4.125,3.9285714285714284,4.361111111111111,0,0,5.416666666666667,0,0,0,0,0,10.26,4.125,3.9285714285714284,10.648148148148149,0,0,14.25,0,0,0,0,0,111,21,18,101,9,0,84,0,0,70,0,0,10.846846846846846,6.380952380952381,5.444444444444445,11.277227722772277,8.0,0,11.94047619047619,0,0,12.528571428571428,0,0,0,0,0,0,0,0,0,0,16,20,6,0,0,0,0,0,3,25,0,0,0,0.0,0.1523809523809524,0.21904761904761905,0.29523809523809524,0.0,0.0,0.0,0.0,0.3137254901960784,0.39215686274509803,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.46296296296296297,0.0,0.0,0.0,0.446962962962963,0.19421487603305784,42,0,0,0,0.4375,0.0,0.0,0.0,0.5647798742138365,0.2584589011180993,0.009475890985324947,0.0446927374301676,0.18181818181818174,0.028925619834710745,8,0,0,0,0.13559322033898305,0.0,0.0,0.0,0.5,0.2827586206896552,0.248,0.176,48,13,0.5436781609195402,0.3704545454545455,0.5958025451559934,0.5354330708661418,0.14136125654450263,3.2954545454545454,27,0.6428571428571429,0.6521739130434783,6
330,170,160,297,166,131,1,11,5,6,4,2,2,9.852173913043478,3.2941176470588234,3.175,0,0,0,2.3333333333333335,6.0,6.0,4.8,4.333333333333333,4.333333333333333,5.428571428571428,3.6,4.6,11.180654338549076,7.5194805194805205,6.800000000000001,0,0,0,3,6,6,8,6,6,13,6,8,31,19,17,3.8344827586206898,5.0,3.740740740740741,3.490740740740741,0,4.0,3.0,0,0,0,0,0,8.841379310344827,5.0,3.740740740740741,12.75925925925926,0,7.0,18.0,0,0,0,0,0,190,40,31,145,13,8,132,6,5,120,5,5,11.384210526315789,6.775,6.741935483870968,13.096551724137932,9.307692307692308,9.75,13.598484848484848,10.833333333333334,10.8,14.058333333333334,11.2,10.8,0,0,0,0,0,0,0,0,0,30,112,24,0,0,0,0,34,75,20,0,0,0.0,0.0,0.21548821548821548,0.6296296296296297,0.14814814814814814,0.0,0.0,0.0,0.0,0.18072289156626506,0.6746987951807228,0.14457831325301204,0.0,0.0,0.0,0.0,0.2595419847328244,0.5725190839694656,0.15267175572519084,0.0,0.0,0.4321703345857935,0.27168367346938804,27,2,0,0,0.16875,0.0125,0.0,0.0,0.4046149323927099,0.27201933645170384,0.12653937581473812,0.5580110497237569,0.2500000000000002,0.17793367346938774,4,0,0,0,0.023529411764705882,0.0,0.0,0.0,0.5,0.593939393939394,0.2217391304347826,0.06521739130434782,58,16,0.3690909090909078,0.28820960698689957,0.36932566707602993,0.5247524752475248,0.23835616438356164,4.954954954954955,40,0.7272727272727273,0.675,4
456,160,296,354,96,258,1,0,0,0,0,0,0,8.6053412462908,4.2875,2.125,0,0,0,0,0,0,2.0,5.0,0,3.0,5.0,2.0,6.333333333333332,4.666666666666667,3.666666666666667,0,0,0,0,0,0,2,5,0,4,5,2,15,10,7,4.902439024390244,4.809523809523809,3.0,4.109929078014185,3.159090909090909,0,3.4930555555555567,0,0,0,0,0,9.0,4.809523809523809,3.0,9.581560283687944,5.318181818181818,0,8.479166666666666,0,0,0,0,0,315,99,9,260,14,0,172,7,0,132,2,0,9.066666666666666,5.828282828282828,5.222222222222222,9.673076923076923,8.714285714285714,0,10.529069767441861,9.428571428571429,0,10.992424242424242,10.5,0,0,0,0,0,0,0,0,0,15,47,30,0,0,0,3,4,27,120,0,0,0,0.00847457627118644,0.05367231638418079,0.20903954802259886,0.423728813559322,0.0,0.0,0.0,0.0,0.15625,0.4895833333333333,0.3125,0.0,0.0,0.0,0.011627906976744186,0.015503875968992248,0.10465116279069768,0.46511627906976744,0.0,0.0,0.0,0.4306268601190474,0.1493055555555555,38,0,0,0,0.12837837837837837,0.0,0.0,0.0,0.48872785829307563,0.24882401656314687,0.01974853347135956,0.02100840336134454,0.4513888888888888,0.006944444444444444,42,22,0,0,0.2625,0.1375,0.0,0.0,1.0,0.3246445497630332,0.286144578313253,0.286144578313253,34,15,0.42713270142180093,0.2881619937694704,0.485423197492163,0.5078864353312302,0.0,4.395833333333333,17,0.6481481481481481,0.8365384615384616,6
188,59,129,182,55,127,16,0,0,0,22,4,18,9.317365269461078,3.0677966101694913,2.5426356589147288,2.0,0,0,2.3333333333333335,0,2.0,3.6,2.0,3.1666666666666665,5.5,3.0,3.6,7.818181818181817,3.9444444444444446,5.615384615384615,2,0,0,3,0,2,6,2,5,14,4,6,21,8,14,1.9583333333333333,0,6.0,5.85,3.875,0,4.098039215686275,0,0,0,0,0,12.114583333333334,0,6.0,13.5,6.75,0,10.823529411764707,0,0,0,0,0,123,9,10,118,1,0,110,0,0,98,0,0,12.040650406504065,6.111111111111111,5.8,12.26271186440678,8.0,0,12.572727272727272,0,0,13.010204081632653,0,0,0,0,0,0,0,0,0,3,4,31,4,4,0,0,5,1,15,22,76,0,0,0.04395604395604396,0.027472527472527472,0.25274725274725274,0.14285714285714285,0.43956043956043955,0.0,0.0,0.05454545454545454,0.07272727272727272,0.5636363636363636,0.07272727272727272,0.07272727272727272,0.0,0.0,0.03937007874015748,0.007874015748031496,0.11811023622047244,0.1732283464566929,0.5984251968503937,0.0,0.0,0.4794317727090835,0.19008264462809912,2,0,0,0,0.015503875968992248,0.0,0.0,0.0,0.640251572327044,0.3008964113947465,0.01988619347109913,0.09523809523809523,0.16115702479338842,0.05785123966942149,0,4,0,0,0.0,0.06779661016949153,0.0,0.0,0.25,0.4186046511627907,0.3493975903614458,0.018072289156626505,34,14,0.5258720930232559,0.31304347826086953,0.5765977443609023,0.5030674846625767,0.2011173184357542,3.257575757575758,22,0.9117647058823529,1.0,4
54,28,26,50,26,24,16,2,1,1,6,5,1,7.34375,2.142857142857143,2.6538461538461537,0,0,0,5.0,0,0,4.333333333333333,2.0,0,4.666666666666666,3.6666666666666665,2.0,6.181286549707601,3.6181818181818177,3.4642857142857144,0,0,0,5,0,0,6,2,0,7,5,2,15,8,7,3.8620689655172415,5.0,5.0,0,0,0,5.333333333333333,0,0,0,0,0,7.344827586206897,5.0,5.0,0,0,0,14.0,0,0,0,0,0,25,3,2,16,1,0,12,0,0,11,0,0,8.6,6.0,5.0,10.3125,8.0,0,11.083333333333334,0,0,11.272727272727273,0,0,0,0,0,0,0,0,0,0,3,7,9,0,0,0,0,4,6,8,0,0,0,0.0,0.14,0.26,0.34,0.0,0.0,0.0,0.0,0.11538461538461539,0.2692307692307692,0.34615384615384615,0.0,0.0,0.0,0.0,0.16666666666666666,0.25,0.3333333333333333,0.0,0.0,0.0,1.0,0.3984375,2,0,0,0,0.07692307692307693,0.0,0.0,0.0,0.763157894736842,0.4502923976608187,0.0,0.43636363636363634,0.4921875,0.43359375,2,0,0,0,0.07142857142857142,0.0,0.0,0.0,0.5,0.3269230769230769,0.3225806451612903,0.0,18,7,0.6057692307692307,0.4666666666666667,0.5608974358974359,0.35135135135135137,0.2222222222222222,3.25,19,1.0,0.6666666666666666,2
60,0,60,60,0,60,16,0,0,0,6,0,6,2.183333333333333,0,2.183333333333333,0,0,0,0,0,0,3.0,0,3.0,3.0,0,3.0,3.9523809523809526,0,3.9523809523809526,0,0,0,0,0,0,3,0,3,3,0,3,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5.5,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,34,0,0,0,0.0,0.05,0.3333333333333333,0.5666666666666667,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.05,0.3333333333333333,0.5666666666666667,0.0,0.0,0.0,0.7629629629629631,0.5363321799307958,0,0,0,0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0.5,0.5666666666666667,1.0,0.0,6,1,0.5444444444444443,0.519774011299435,0.519774011299435,0.45,0.0,1.7647058823529411,7,0.8888888888888888,0.8888888888888888,0
503,228,275,401,203,198,1,12,0,12,14,11,3,10.31353919239905,2.9780701754385963,2.963636363636364,0,0,0,4.0,0,4.0,10.0,0,3.6666666666666665,7.571428571428572,4.0,3.0,8.894252873563222,6.141666666666667,5.1911764705882355,0,0,0,4,0,4,16,0,5,16,4,5,24,15,13,2.154255319148936,4.64,4.4393939393939394,4.463503649635037,0,3.090909090909091,3.222222222222223,0,0,4.0,0,0,11.638297872340425,4.64,4.4393939393939394,11.364963503649635,0,5.181818181818182,14.527777777777779,0,0,13.0,0,0,357,60,52,325,16,5,307,10,2,293,4,2,11.935574229691877,6.85,6.384615384615385,12.556923076923077,9.5625,9.2,12.824104234527688,10.5,11.0,13.006825938566553,12.75,11.0,0,0,0,0,0,0,0,0,66,8,67,0,0,0,0,6,13,173,0,0,0,0.0,0.17955112219451372,0.05236907730673317,0.5985037406483791,0.0,0.0,0.0,0.0,0.3251231527093596,0.03940886699507389,0.33004926108374383,0.0,0.0,0.0,0.0,0.030303030303030304,0.06565656565656566,0.8737373737373737,0.0,0.0,0.0,0.4007603074772889,0.521468144044321,66,11,0,0,0.24,0.04,0.0,0.0,0.4754578754578755,0.2318933705557694,0.028327228327228296,0.007104795737122558,0.7011772853185603,0.06613573407202211,25,0,0,0,0.10964912280701754,0.0,0.0,0.0,0.5,0.4970178926441352,0.19002375296912113,0.1995249406175772,52,14,0.5842908649796109,0.3709162367968558,0.6109611132517749,0.49554896142433236,0.021103896103896104,3.25405701754386,31,0.84251968503937,0.6627906976744186,3
168,51,117,118,49,69,6,34,12,22,0,0,0,15.082644628099173,2.5098039215686274,3.6837606837606836,0,0,0,0,0,0,11.0,4.0,2.0,9.2,3.6666666666666665,3.0,9.816666666666668,3.666666666666667,4.333333333333333,0,0,0,0,0,0,16,4,2,16,5,4,22,7,9,1.2463768115942029,5.0,5.0,5.75,0,3.2777777777777777,3.236111111111111,0,0,0,0,0,15.53623188405797,5.0,5.0,10.5,0,5.555555555555555,15.416666666666666,0,0,0,0,0,118,5,42,118,0,7,117,0,0,116,0,0,15.44915254237288,5.8,6.095238095238095,15.44915254237288,0,8.0,15.512820512820513,0,0,15.568965517241379,0,0,0,0,0,0,0,0,0,3,15,11,0,0,0,0,1,0,17,18,16,6,0,0.03389830508474576,0.1271186440677966,0.23728813559322035,0.15254237288135594,0.13559322033898305,0.05084745762711865,0.0,0.061224489795918366,0.30612244897959184,0.22448979591836735,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.2463768115942029,0.2608695652173913,0.2318840579710145,0.08695652173913043,0.0,0.4547270955165692,0.19132149901380666,3,45,0,0,0.02564102564102564,0.38461538461538464,0.0,0.0,0.634567901234568,0.272608475922316,0.0,0.27586206896551724,0.5397764628533855,0.14661406969099275,2,0,0,0,0.0392156862745098,0.0,0.0,0.0,3.0,0.19718309859154928,0.26785714285714285,0.26785714285714285,28,7,1.314862861378798,0.8805668016194332,1.2120743034055728,0.5371900826446281,0.0,1.511484593837535,20,0.82,0.625,3
455,199,256,410,161,249,17,66,29,37,25,21,4,9.045112781954888,3.0050251256281406,2.23828125,0,0,0,2.0,0,2.0,5.666666666666666,3.0,2.3333333333333335,6.400000000000001,3.6666666666666665,3.1666666666666665,8.113333333333335,3.690909090909091,4.802197802197802,0,0,0,2,0,2,10,3,3,12,5,5,21,8,12,3.986111111111111,4.416666666666667,0,4.822222222222222,3.230769230769231,3.0,4.1149425287356305,0,0,0,0,0,10.555555555555555,4.416666666666667,0,8.88888888888889,5.461538461538462,5.0,12.770114942528735,0,0,0,0,0,297,32,31,256,11,2,226,3,1,201,0,1,11.393939393939394,6.40625,5.580645161290323,12.2578125,8.272727272727273,9.0,12.823008849557523,9.0,10.0,13.298507462686567,0,10.0,0,0,0,0,0,0,0,5,10,43,83,0,0,0,5,10,61,144,0,0,0,0.024390243902439025,0.04878048780487805,0.25365853658536586,0.5536585365853659,0.0,0.0,0.0,0.031055900621118012,0.062111801242236024,0.2670807453416149,0.515527950310559,0.0,0.0,0.0,0.020080321285140562,0.040160642570281124,0.24497991967871485,0.5783132530120482,0.0,0.0,0.0,0.33281004709576134,0.0780323666079154,0,7,0,0,0.0,0.02734375,0.0,0.0,0.45048068814302566,0.19158229199372062,0.0,0.0,0.13507450729049822,0.06585483095657745,12,26,0,0,0.06030150753768844,0.1306532663316583,0.0,0.0,0.5,0.4346793349168646,0.39,0.0975,59,19,3.634204275534442,2.5172872340425534,2.4915344582511807,0.5060606060606061,0.09418837675350701,0.4440928270042194,27,0.8090909090909091,0.8524590163934426,2
