total_LRH_notes,total_LH_notes,total_RH_notes,total_LRH_raw_notes,total_LH_raw_notes,total_RH_raw_notes,music_key,total_LRH_sharp_keys_pressed,total_LH_sharp_keys_pressed,total_RH_sharp_keys_pressed,total_LRH_flat_keys_pressed,total_LH_flat_keys_pressed,total_RH_flat_keys_pressed,average_RLH_range,average_LH_range,average_RH_range,average_RLH_note_10_range,average_LH_note_10_range,average_RH_note_10_range,average_RLH_note_20_range,average_LH_note_20_range,average_RH_note_20_range,average_RLH_note_35_range,average_LH_note_35_range,average_RH_note_35_range,average_RLH_note_50_range,average_LH_note_50_range,average_RH_note_50_range,average_RLH_note_100_range,average_LH_note_100_range,average_RH_note_100_range,RLH_note_10_range,LH_note_10_range,RH_note_10_range,RLH_note_20_range,LH_note_20_range,RH_note_20_range,RLH_note_35_range,LH_note_35_range,RH_note_35_range,RLH_note_50_range,LH_note_50_range,RH_note_50_range,RLH_note_100_range,LH_note_100_range,RH_note_100_range,average_LRH_2chord_range,average_LH_2chord_range,average_RH_2chord_range,average_LRH_3chord_range,average_LH_3chord_range,average_RH_3chord_range,average_LRH_4chord_range,average_LH_4chord_range,average_RH_4chord_range,average_LRH_5chord_range,average_LH_5chord_range,average_RH_5chord_range,average_LRH_2chord_hand_range,average_LH_2chord_hand_range,average_RH_2chord_hand_range,average_LRH_3chord_hand_range,average_LH_3chord_hand_range,average_RH_3chord_hand_range,average_LRH_4chord_hand_range,average_LH_4chord_hand_range,average_RH_4chord_hand_range,average_LRH_5chord_hand_range,average_LH_5chord_hand_range,average_RH_5chord_hand_range,large_5jumps_LRH,large_5jumps_LH,large_5jumps_RH,large_8jumps_LRH,large_8jumps_LH,large_8jumps_RH,large_9jumps_LRH,large_9jumps_LH,large_9jumps_RH,large_10jumps_LRH,large_10jumps_LH,large_10jumps_RH,average_large_5jumps_LRH,average_large_5jumps_LH,average_large_5jumps_RH,average_large_8jumps_LRH,average_large_8jumps_LH,average_large_8jumps_RH,average_large_9jumps_LRH,average_large_9jumps_LH,average_large_9jumps_RH,average_large_10jumps_LRH,average_large_10jumps_LH,average_large_10jumps_RH,total_LRHwhole_notes,total_LRHhalf_notes,total_LRHquarter_notes,total_LRHeighth_notes,total_LRH16th_notes,total_LRH32nd_notes,total_LRH64th_notes,total_LHwhole_notes,total_LHhalf_notes,total_LHquarter_notes,total_LHeighth_notes,total_LH16th_notes,total_LH32nd_notes,total_LH64th_notes,total_RHwhole_notes,total_RHhalf_notes,total_RHquarter_notes,total_RHeighth_notes,total_RH16th_notes,total_RH32nd_notes,total_RH64th_notes,average_LRHwhole_notes,average_LRHhalf_ntoes,average_LRHquarter_notes,average_LRHeighth_notes,average_LRH16th_notes,average_LRH32nd_notes,average_LRH64th_notes,average_LHwhole_notes,average_LHhalf_ntoes,average_LHquarter_notes,average_LHeighth_notes,average_LH16th_notes,average_LH32nd_notes,average_LH64th_notes,average_RHwhole_notes,average_RHhalf_ntoes,average_RHquarter_notes,average_RHeighth_notes,average_RH16th_notes,average_RH32nd_notes,average_RH64th_notes,MostCommonNoteQuarterLength,MostCommonNoteQuarterLengthPrevalence,MostCommonSetClassSimultaneityPrevalence,TriadSimultaneityPrevalence,UniquePitchClassSetSimultaneities,UniqueSetClassSimultaneities,AverageNoteDurationFeature,AverageTimeBetweenAttacksFeature,AverageTimeBetweenAttacksForEachVoiceFeature,DirectionOfMotionFeature,ImportanceOfHighRegisterFeature,NoteDensityFeature,PitchVarietyFeature,RelativeStrengthOfTopPitchClassesFeature,RelativeStrengthOfTopPitchesFeature,Grade
214,12,0,0,7,244,88,23,0,21,125,14,7,3,654,0,7,0,0,0.338275862069,0,0,0,7,0,2,20,0,2,2,2,68,0,2,20,3,0,4,0,8,37,0,0,8,93,2,14,0,575,0,0,476,0,0,18,53,23,0,0,0,0,58,0,11,47,10,16,17,11,0.521238938053,0,1130,0,11,0.869300911854,0.338948518047,2,0,154,49,0,40,0,5,4,0,20,22,0,4,0,73,0.965034965035,596,5,0.5,2,573,0.276203966006,0,0,4,3,0,0.642666666667,0.259206798867,1,4,0,20,0,7,70,25,0,0,0,0,0.411027568922,352,3,0,5,0,0,2,3,277,0,9,6,20,0,573,26,3,2,13,5,64,0,0.496765847348,3,573,8,6.82995951417,0,0,20,0,6,0
563,10,8,0,104,1972,295,26,8,0,515,14,0,3,1976,0,0,0,0,0.179736386633,0,0,0,8,0,5,104,8,7,3,11,53,8,15,16,3,10,4,0,9,45,0,0,11,794,6,33,0,2062,0,93,1133,3,0,15,558,8,0,0,0,0,66,0,12,141,12,31,15,13,0.772155978086,0,3109,0,9,0.963993453355,0.332692720976,5,0,0,67,0,236,0,15,5,0,15,9,0,12,0,77,0.975757575758,3101,5,0.5,3,1583,0.333022822543,5,0,4,0,0,0.548717948718,0.003726129483,2,8,0,18,0,8,444,132,0,0,0,0,0.247305443917,1129,5,0,9,47,0,3,0,661,0,11,8,17,0,1887,26,0,6,100,10,1837,0,0.479188166495,2,1673,9,10.0775193798,140,0,6,0,8,0
8,16,0,0,7,92,55,24,0,0,68,9,5,3,109,0,5,0,0,0.339285714286,0,0,0,10,0,0,11,0,23,0,0,20,0,23,12,3,0,3,0,10,27,0,0,0,7,2,15,0,110,0,0,82,2,0,19,4,18,0,0,0,0,0,0,11,7,13,13,9,13,0.454545454545,0,191,0,10,0.736111111111,0.480904170008,0,0,8,32,0,3,0,4,2,0,10,8,0,4,0,43,0.709677419355,125,5,1.0,0,55,0.385714285714,5,0,0,4,0,0.166112956811,0.378571428571,1,2,0,14,0,6,12,41,0,0,0,0,0.470588235294,33,9,0,6,0,0,1,0,23,0,11,0,13,0,82,24,4,2,41,4,52,0,0.51724137931,2,67,12,6.12244897959,0,0,4,0,7,0
0,4,0,0,30,224,104,8,0,7,140,6,7,4,334,0,7,0,0,0.210396039604,0,0,0,13,0,0,1,0,3,0,0,0,0,5,11,3,0,4,0,10,27,0,0,0,31,3,0,0,214,0,69,171,4,0,9,31,21,0,0,0,0,1,0,11,35,17,18,5,17,0.414486921529,0,505,0,3,0.851239669421,0.320854908932,0,0,132,56,0,0,0,8,3,0,8,7,0,8,0,102,0.913793103448,225,7,0.5,3,63,0.333333333333,8,0,0,7,0,0.155902004454,0.0534351145038,7,5,0,12,0,4,55,89,0,0,0,0,0.300225168877,1,11,0,0,0,0,4,4,110,0,11,8,12,0,102,8,7,4,86,6,79,1,0.387931034483,3,66,16,8.52325581395,69,0,10,0,7,0
0,5,0,1,1,148,7,8,0,0,32,6,3,3,148,0,3,0,0,0.528143712575,0,0,0,6,0,4,66,0,2,0,4,4,0,2,11,0,0,2,0,8,22,0,0,4,13,4,10,0,86,0,8,100,0,0,7,13,12,0,0,0,0,0,0,11,1,9,19,6,10,0.495967741935,0,248,0,5,1.0,0.634516129032,0,0,17,31,0,0,0,9,2,0,9,0,0,8,0,47,0.692307692308,159,0,1.0,0,47,0.5,0,0,2,0,0,0.163204747774,0.469879518072,2,2,0,11,23,4,7,5,0,0,0,0,0.687022900763,11,3,0,4,0,0,1,0,11,0,11,0,11,0,61,10,0,5,4,6,5,0,0.410526315789,0,54,9,4.68131868132,8,0,6,0,7,0
186,9,3,3,24,2173,82,25,3,0,215,14,0,0,2173,0,0,0,0,0.143124198424,0,0,0,7,0,4,24,12,10,2,10,14,18,21,15,0,0,2,0,11,42,0,0,17,0,5,35,0,2137,0,916,2185,0,0,13,0,7,0,0,0,4,1776,0,17,37,13,42,11,13,0.738337242637,0,4358,0,10,0.894280762565,0.182267062668,4,0,1775,69,0,0,0,15,4,0,14,0,0,10,0,72,0.969696969697,4358,0,0.25,0,1547,0.454721362229,0,0,6,0,0,0.339588219964,0.0,3,8,0,16,4,8,69,49,0,4,0,0,0.176918735892,2185,2,0,12,829,0,21,0,280,0,14,0,15,0,1813,27,0,4,42,12,153,0,0.481813094572,0,1717,11,13.2959183673,1745,0,0,0,7,0
67,9,0,0,7,264,72,22,0,11,145,12,5,4,289,0,5,0,0,0.142857142857,0,0,0,10,0,6,0,2,6,7,11,0,2,10,14,0,30,4,0,9,40,0,0,15,18,4,33,0,225,0,2,227,4,0,12,9,10,0,0,0,0,98,8,13,19,17,27,10,17,0.416861826698,0,516,0,8,0.822429906542,0.177315163046,7,0,136,51,0,9,0,9,2,0,13,10,0,8,3,46,0.805555555556,466,0,0.5,3,147,0.377431906615,8,0,6,8,0,0.311440677966,0.0155642023346,2,2,0,16,0,6,39,47,0,0,0,0,0.162954915807,202,7,0,10,10,0,1,4,109,0,10,8,15,0,180,23,8,4,47,8,88,0,0.534117647059,4,160,14,14.1627906977,12,40,16,0,6,0
0,2,0,0,0,38,77,2,0,3,82,5,5,3,46,0,5,0,0,0.464135021097,0,0,0,9,0,0,4,0,0,0,0,1,0,0,9,3,0,2,0,8,19,0,0,0,0,3,0,3,109,0,24,141,0,0,5,0,15,0,0,0,0,0,0,0,0,10,9,6,10,0.791443850267,0,187,0,3,0.903846153846,0.794998991732,0,0,4,34,0,0,0,5,0,1,8,7,0,2,0,55,1.0,39,5,0.5,0,41,0.259493670886,0,0,0,2,0,0.00294985250737,0.101265822785,5,0,0,10,3,6,2,57,0,0,0,0,0.751633986928,1,6,0,0,1,0,30,3,5,0,0,0,10,0,76,5,2,2,41,4,8,0,0.509090909091,2,60,9,4.62337662338,25,0,7,0,6,0
2,8,0,5,0,21,1,15,0,0,11,7,0,0,21,0,0,0,0,0.454545454545,0,0,0,5,0,7,8,0,7,0,7,21,0,7,11,0,0,2,0,0,20,0,0,7,2,2,11,0,29,0,0,28,0,0,10,2,6,0,0,0,0,0,0,0,0,0,9,9,0,0.591836734694,0,49,0,7,0.75,0.634920634921,0,0,0,20,0,0,0,4,0,0,10,0,0,4,0,17,0.833333333333,49,0,1.0,0,20,0.294117647059,0,0,4,0,0,0.0204081632653,0.0,2,0,0,12,7,1,0,0,0,0,0,0,0.64,28,3,0,4,0,0,1,0,3,0,0,0,12,0,24,15,0,4,0,3,4,0,0.521739130435,0,22,8,4.82352941176,0,0,0,0,5,0
15,6,0,2,0,98,5,10,0,0,12,7,3,3,114,0,3,0,0,0.236666666667,0,0,0,7,0,3,4,0,8,0,3,15,0,8,11,0,0,2,0,8,22,0,0,5,9,2,13,0,102,0,21,110,0,0,10,4,12,0,0,0,0,58,0,0,0,12,15,6,12,0.486607142857,0,224,0,6,0.719298245614,0.31644009063,0,0,24,27,0,5,0,5,0,0,10,3,0,5,0,37,0.774193548387,188,0,0.5,0,61,0.396648044693,0,0,3,2,0,0.315384615385,0.0279329608939,3,0,0,12,4,4,4,3,0,0,0,0,0.34979757085,90,3,0,4,30,0,19,0,15,0,0,0,12,0,80,12,2,5,3,5,62,0,0.477611940299,3,64,10,7.5,51,0,5,0,6,0
74,4,0,0,1,128,5,8,0,0,40,7,4,3,188,0,4,0,0,0.273076923077,0,0,0,5,0,3,7,0,8,4,5,1,0,8,10,0,0,3,0,8,20,0,0,5,3,3,12,0,167,0,1,118,0,0,7,3,15,0,0,0,0,0,0,13,2,0,13,7,0,0.82,0,306,0,4,0.612903225806,0.36918644299,4,0,0,25,0,0,0,5,0,0,8,6,0,4,0,40,0.697674418605,214,0,0.5,0,60,0.374358974359,0,0,2,4,0,0.168393782383,0.133333333333,6,0,0,11,0,7,10,0,0,0,0,0,0.351791530945,86,3,0,5,0,0,1,0,44,0,11,0,10,0,87,9,4,2,0,4,119,0,0.444029850746,3,79,8,7.54545454545,1,0,9,0,6,0
8,8,0,2,0,67,3,12,0,0,11,8,0,0,67,0,0,0,0,0.470886075949,0,0,0,6,0,2,36,0,2,0,2,46,0,2,12,0,0,2,0,0,22,0,0,4,0,2,11,0,76,0,0,58,0,0,12,0,6,0,0,0,0,0,0,0,0,0,8,12,0,0.656,0,125,0,5,0.785714285714,0.527898550725,0,0,4,18,0,0,0,3,0,0,12,0,0,2,0,23,1.0,125,0,1.0,0,64,0.337662337662,0,0,2,0,0,0.304,0.0,1,0,0,13,5,3,0,0,0,0,0,0,0.577099236641,58,3,0,4,0,0,1,0,6,0,0,0,13,0,75,13,0,2,0,3,20,0,0.464912280702,0,74,8,5.23684210526,0,0,0,0,5,0
330,8,8,0,25,876,243,22,8,8,436,11,6,4,1338,0,6,0,0,0.143787268332,0,0,0,7,0,4,26,8,9,5,8,49,8,18,14,3,0,3,0,8,36,0,0,8,14,5,29,0,1389,0,265,1043,3,0,8,9,24,0,0,0,0,252,7,12,39,10,26,9,12,0.447980997625,0,2381,0,9,0.966292134831,0.256548036513,5,0,534,56,0,5,0,13,7,0,13,6,2,11,2,85,0.832116788321,1522,5,0.25,2,896,0.696771174544,5,0,3,5,8,0.20891636837,0.0701918577445,5,11,0,16,7,8,159,105,0,0,0,0,0.226148982735,646,4,0,9,217,0,18,3,410,0,11,7,15,0,1159,25,5,5,57,8,279,0,0.542873696408,2,1006,9,10.8071895425,482,0,9,0,6,0
212,6,0,2,6,765,65,15,0,0,181,11,0,0,765,0,0,0,0,0.276550998948,0,0,0,7,0,4,39,4,3,4,8,73,4,5,12,0,0,3,0,8,34,0,0,11,173,3,30,0,832,0,10,584,3,0,11,96,8,0,0,0,0,100,0,11,13,11,20,10,13,0.467561521253,0,1349,0,6,1.0,0.277088093425,4,0,538,54,0,77,0,8,2,0,11,4,0,5,0,65,0.796610169492,1347,0,0.25,0,542,0.304852320675,5,0,5,0,0,0.226765799257,0.00210970464135,3,2,0,13,0,7,33,30,0,0,0,0,0.380403458213,582,3,0,9,24,0,2,0,133,0,10,0,13,0,691,18,0,2,20,6,127,0,0.507857733664,4,614,9,7.07169811321,34,0,0,0,6,0
200,6,0,0,0,215,10,10,0,0,43,7,6,3,227,0,6,0,0,0.294303797468,0,0,0,6,0,3,29,0,10,0,3,26,0,10,10,0,0,2,0,0,23,0,0,4,44,3,18,0,205,0,0,231,4,0,8,32,14,0,0,0,0,0,0,0,0,11,14,6,11,0.733624454148,0,458,0,5,0.881818181818,0.352367711493,0,0,8,25,0,12,0,5,0,0,8,5,0,3,0,45,0.892857142857,441,0,0.5,0,84,0.287974683544,7,0,2,3,0,0.231092436975,0.0506329113924,4,0,0,11,6,4,0,5,0,0,0,0,0.382040816327,226,3,0,5,12,0,2,0,8,0,0,0,11,0,138,12,3,3,5,5,134,0,0.528708133971,3,101,9,6.91489361702,12,0,5,0,5,0
0,2,0,0,0,45,11,2,0,6,20,3,7,4,60,0,7,0,0,0.795454545455,0,0,0,7,0,0,6,0,0,0,0,0,0,0,13,3,0,3,0,8,9,0,0,0,0,2,0,0,34,0,42,24,4,0,0,0,14,0,0,0,0,0,0,0,2,11,9,7,12,0.440476190476,0,84,0,2,0.764705882353,0.716968412943,0,0,15,31,0,0,0,3,0,0,11,0,0,2,0,29,0.8,45,7,1.0,3,26,0.393442622951,8,0,0,0,0,0.0457516339869,0.229508196721,0,0,0,13,0,6,10,3,0,0,0,0,1.10316649642,0,7,0,0,0,0,27,4,17,0,9,8,13,0,26,3,0,2,2,3,24,0,0.492063492063,0,26,8,3.74,42,0,13,0,7,0
0,0,0,0,21,40,0,0,0,0,0,6,0,0,300,0,0,0,0,0.380136986301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,9,20,0,0,0,12,6,0,0,165,0,0,0,0,0,5,12,5,0,0,0,0,0,0,11,25,0,20,5,0,0.621993127148,0,300,0,6,0.85,0.380136986301,0,0,34,27,0,0,0,10,0,0,6,0,0,0,0,25,0.722222222222,40,0,0.25,0,21,0.39175257732,0,0,0,5,0,0.767527675277,0.0,5,0,0,11,0,6,44,0,0,0,0,0,0.382252559727,0,0,0,0,0,0,7,0,165,0,10,0,10,0,44,10,5,0,0,6,3,0,0.42194092827,0,25,0,3.58407079646,0,0,0,0,6,0
264,0,0,27,4,555,44,0,0,0,160,9,0,0,555,0,0,0,0,0.364137931034,0,0,0,6,9,0,53,0,0,0,0,92,0,0,12,0,0,2,0,8,30,0,0,8,0,8,21,2,570,0,497,402,0,0,10,0,7,0,0,0,0,2,0,11,17,11,16,9,12,0.72536687631,0,957,0,8,0.167608286252,0.440482921475,0,0,33,37,0,0,0,8,0,0,11,0,0,8,0,41,0.435820895522,957,0,0.5,0,345,0.339310344828,0,0,8,0,0,0.12893081761,0.0,3,0,0,13,19,7,57,6,0,0,0,0,0.538306451613,402,3,0,6,337,0,14,0,100,0,9,0,13,0,478,8,0,8,4,5,425,0,0.498031496063,0,372,8,5.69029850746,834,0,0,0,7,0
0,3,0,4,0,145,1,3,0,0,26,6,3,2,145,0,3,0,0,0.406432748538,0,0,0,5,0,0,32,0,0,0,0,9,0,0,9,0,0,1,0,0,17,0,0,0,27,3,7,1,82,0,0,53,3,0,6,21,8,0,0,0,0,0,0,0,0,0,8,5,0,0.502673796791,0,198,0,2,0.671641791045,0.622424197822,0,0,0,20,0,6,0,3,0,0,8,8,0,3,0,25,0.785714285714,158,0,0.5,0,27,0.46783625731,5,0,0,0,0,0.0541666666667,0.239766081871,2,0,0,11,6,4,0,0,0,0,0,0,0.569105691057,13,4,0,4,1,0,3,0,2,0,0,0,10,0,64,3,0,3,0,3,102,0,0.492307692308,2,42,8,5.43661971831,1,0,8,0,5,0
0,3,0,0,0,96,1,3,0,0,13,5,4,4,96,0,4,0,0,0.397894736842,0,0,0,6,0,0,32,0,0,0,0,3,0,0,8,0,0,2,0,8,16,0,0,0,13,3,7,0,44,0,0,33,0,0,6,12,16,0,0,0,0,0,0,0,0,10,9,4,10,0.5,0,129,0,3,0.666666666667,0.592697368421,0,0,0,21,0,1,0,5,0,1,5,0,0,3,0,40,0.727272727273,99,0,0.5,0,0,0.21875,0,0,0,0,0,0.0,0.229166666667,6,0,0,0,0,3,1,1,0,0,0,0,0.560583941606,3,4,0,5,0,0,30,0,1,0,0,0,0,0,4,5,0,3,1,3,64,0,0.388429752066,0,0,10,5.38461538462,0,0,5,0,8,0
200,6,0,0,0,215,10,10,0,0,43,7,6,3,227,0,6,0,0,0.294303797468,0,0,0,6,0,3,29,0,10,0,3,26,0,10,10,0,0,2,0,0,23,0,0,4,44,3,18,0,205,0,0,231,4,0,8,32,14,0,0,0,0,0,0,0,0,11,14,6,11,0.733624454148,0,458,0,5,0.881818181818,0.352367711493,0,0,8,25,0,12,0,5,0,0,8,5,0,3,0,45,0.892857142857,441,0,0.5,0,84,0.287974683544,7,0,2,3,0,0.231092436975,0.0506329113924,4,0,0,11,6,4,0,5,0,0,0,0,0.382040816327,226,3,0,5,12,0,2,0,8,0,0,0,11,0,138,12,3,3,5,5,134,0,0.528708133971,3,101,9,6.91489361702,12,0,5,0,5,0
150,3,0,0,0,128,5,6,0,12,99,7,4,3,172,0,4,0,0,0.322131147541,0,0,0,6,0,2,54,0,4,0,2,16,0,4,10,0,0,2,0,0,22,0,0,5,6,2,14,0,183,0,14,208,3,0,7,4,16,0,0,0,0,0,7,0,0,10,12,6,10,0.673684210526,0,380,0,4,0.977777777778,0.377482439336,0,0,12,29,0,2,0,5,2,0,7,6,0,3,3,47,0.88,294,0,0.5,0,46,0.223140495868,6,0,2,3,0,0.0508474576271,0.148760330579,4,2,0,11,4,6,0,2,0,0,0,0,0.404081632653,166,4,0,4,26,0,16,2,5,0,0,0,11,0,70,9,3,2,2,4,54,0,0.522727272727,3,60,8,6.625,40,0,6,0,6,0
77,3,0,0,2,154,29,5,0,4,86,7,4,3,290,0,4,0,0,0.286585365854,0,0,0,6,0,5,0,0,2,7,8,20,0,2,9,3,0,4,0,8,20,0,0,8,0,2,16,0,178,0,108,218,3,0,6,0,15,0,0,0,0,12,0,10,14,10,9,5,11,0.657142857143,0,508,0,3,0.651685393258,0.316815889678,7,0,36,26,0,0,0,3,0,0,7,5,0,2,0,35,0.859504132231,271,6,0.5,3,28,0.223021582734,7,0,4,4,0,0.08082026538,0.223021582734,5,0,0,11,0,6,28,11,0,0,0,0,0.315589353612,117,4,0,6,87,0,22,2,132,0,9,8,11,0,55,7,4,2,7,3,116,0,0.512747875354,3,32,9,8.2380952381,195,0,7,0,6,0
38,7,0,0,11,75,31,16,0,7,65,10,6,3,223,0,6,0,0,0.287946428571,0,0,0,7,0,5,5,4,4,4,9,5,4,6,11,3,0,5,0,9,33,0,0,10,0,3,20,0,214,0,42,133,0,0,7,0,10,0,0,0,0,54,0,12,17,11,23,8,11,0.617563739377,0,356,0,6,0.95867768595,0.291233488258,4,0,44,60,0,0,0,7,4,0,9,9,2,5,0,39,0.806818181818,172,5,0.25,3,68,0.336322869955,0,0,4,4,8,0.108108108108,0.448430493274,7,4,0,13,0,6,49,14,0,0,0,0,0.354838709677,97,4,0,6,52,0,11,2,148,0,11,7,12,0,126,17,4,3,12,7,26,0,0.646551724138,2,90,9,7.5223880597,94,0,8,0,7,0
18,2,0,0,0,132,5,4,0,0,14,8,4,2,132,0,4,0,0,0.380434782609,0,0,0,6,0,4,41,0,4,0,4,0,0,4,11,0,0,3,0,8,23,0,0,8,0,2,10,0,129,0,11,61,0,0,11,0,9,0,0,0,0,0,0,0,0,10,10,10,10,0.489010989011,0,193,0,3,0.690909090909,0.653248587571,0,0,0,21,0,0,0,4,4,0,11,0,0,4,0,23,1.0,185,0,0.5,0,92,0.388489208633,0,0,5,0,0,0.0268817204301,0.00719424460432,2,4,0,12,0,4,6,1,0,0,0,0,0.577540106952,53,3,0,4,5,0,16,0,27,0,0,0,12,0,115,8,0,4,1,4,71,0,0.485380116959,0,92,8,5.36363636364,16,0,11,0,5,0
0,2,0,5,0,48,2,3,0,3,6,5,4,5,48,0,4,0,0,0.489361702128,0,0,0,6,0,8,24,0,2,0,8,21,0,2,8,0,0,2,0,8,15,0,0,8,40,4,13,0,21,0,0,39,0,0,5,22,7,0,0,0,0,3,8,0,0,0,13,4,0,0.563218390805,0,87,0,4,0.75,0.518490374873,0,0,8,17,0,18,0,7,2,0,6,0,0,2,3,18,0.625,80,0,1.0,0,0,0.3125,0,0,5,0,0,0.479166666667,0.145833333333,5,2,0,0,8,6,2,0,0,0,0,0,0.527472527473,32,2,0,4,0,0,6,2,11,0,0,0,9,0,4,7,0,2,0,4,0,0,0.5625,0,1,8,5.56,0,0,3,0,6,0
555,7,0,84,95,689,91,18,0,12,159,10,2,3,1294,0,2,0,0,0.185001833517,0,0,0,8,0,4,132,8,6,5,8,296,8,12,12,3,0,5,0,9,32,0,0,11,0,4,20,0,1065,0,235,940,4,0,10,0,20,0,0,0,0,0,0,13,187,11,28,8,11,0.65666965085,0,2234,0,8,0.715133531157,0.315401132316,5,0,4,54,0,0,0,8,4,0,11,10,0,8,0,118,0.933628318584,1624,7,0.5,2,608,0.378903539209,8,0,5,6,0,0.411382616765,0.113115891742,3,4,0,13,19,8,484,66,0,0,0,0,0.218076607505,935,3,0,7,272,0,21,2,669,0,11,7,13,0,861,22,6,4,63,7,534,0,0.467877094972,2,691,10,11.1494661922,507,0,8,0,8,0
0,8,0,1,0,72,0,13,0,0,11,8,3,2,73,0,3,0,0,0.365517241379,0,0,0,5,0,2,5,0,2,0,2,38,0,2,13,0,0,2,0,0,22,0,0,5,3,2,7,0,75,0,1,42,2,0,13,1,15,0,0,0,0,0,0,0,0,0,12,11,0,0.486956521739,0,115,0,7,0.875,0.50365497076,0,0,0,22,0,2,0,4,0,0,12,12,0,2,0,37,1.0,111,0,0.5,0,65,0.235294117647,4,0,3,6,0,0.371900826446,0.0588235294118,1,0,0,13,0,3,0,0,0,0,0,0,0.526829268293,39,3,0,2,0,0,1,0,5,0,0,0,13,0,73,14,6,2,0,4,56,0,0.540540540541,2,69,0,5.57575757576,1,0,11,0,5,0
0,5,0,0,0,227,3,8,0,0,45,10,3,3,230,0,3,0,0,0.351515151515,0,0,0,6,0,3,35,0,4,0,3,3,0,4,8,0,0,2,0,8,33,0,0,5,6,4,10,1,106,0,20,123,2,0,5,6,29,0,0,0,0,4,0,0,0,12,26,4,14,0.430199430199,0,353,0,4,0.892857142857,0.463636363636,0,0,75,41,0,0,0,8,4,0,6,4,0,8,0,72,0.981132075472,237,0,1.0,0,4,0.296551724138,5,0,3,2,0,0.123161764706,0.31724137931,5,4,0,11,5,4,8,3,0,0,0,0,0.496744186047,10,4,0,4,0,0,17,0,19,0,0,0,9,0,22,8,2,5,2,8,37,0,0.415162454874,3,13,12,5.83018867925,20,0,4,0,6,0
0,5,0,1,0,54,0,5,0,0,15,3,4,4,54,0,4,0,0,0.445161290323,0,0,0,5,0,0,15,0,0,0,0,0,0,0,8,0,0,2,0,0,8,1,0,0,0,5,0,0,28,0,0,30,3,0,4,0,7,0,0,0,0,0,0,0,0,0,5,4,0,0.428571428571,0,84,0,5,0.875,0.54056261343,0,0,0,12,0,0,0,5,0,0,5,0,0,0,0,16,0.888888888889,55,0,1.0,0,0,0.295081967213,5,0,0,0,0,0.157894736842,0.295081967213,4,0,0,0,3,2,0,0,0,0,0,0,0.587755102041,1,3,0,0,0,0,4,0,4,0,0,0,0,0,4,5,0,0,0,2,36,0,0.426229508197,0,0,0,5.13793103448,0,0,5,0,5,0
134,8,0,0,2,99,8,13,0,8,54,8,3,3,102,0,3,0,0,0.329268292683,0,0,0,6,0,2,37,0,12,0,2,0,0,12,13,3,0,2,1,11,23,0,0,4,6,2,14,0,125,0,13,144,4,0,11,5,11,0,0,0,0,0,0,12,3,12,15,9,12,0.760162601626,0,246,0,7,0.640625,0.405169172932,0,0,0,29,0,1,0,5,2,0,12,4,0,3,0,36,0.431818181818,233,6,0.5,0,100,0.20987654321,7,0,2,4,0,0.31679389313,0.0432098765432,2,2,0,13,8,4,3,4,0,0,0,0,0.426254826255,134,4,0,5,31,0,16,3,11,0,11,0,13,0,106,16,4,2,4,5,53,0,0.478813559322,4,102,10,6.41071428571,44,0,8,0,7,0
4,2,0,2,0,77,3,2,0,0,13,9,3,2,80,0,3,0,0,0.185185185185,0,0,0,6,0,0,0,0,0,0,0,5,0,0,10,3,0,2,0,8,25,0,0,2,1,2,11,0,66,0,0,27,0,0,11,1,13,0,0,0,0,0,0,0,0,14,11,8,14,0.448598130841,0,107,0,2,0.925925925926,0.336872192732,0,0,48,22,0,0,0,3,0,0,10,10,0,2,0,33,0.882352941176,88,6,0.25,0,36,0.268292682927,0,0,2,6,0,0.330708661417,0.268292682927,2,0,0,12,0,2,1,1,0,0,0,0,0.285714285714,11,4,0,4,0,0,1,0,3,0,0,0,11,0,55,4,6,2,1,4,28,0,0.444444444444,2,46,10,8.47058823529,0,0,9,0,6,0
54,4,0,0,0,130,26,9,0,0,57,9,0,4,141,0,0,0,0,0.241496598639,0,0,0,7,0,5,0,9,6,8,8,5,9,9,12,4,0,3,0,8,30,0,0,11,0,4,26,0,100,0,118,69,0,0,9,0,7,0,0,0,0,7,0,0,0,11,18,8,11,0.690476190476,0,210,0,6,0.695652173913,0.251263005202,8,0,130,26,0,0,0,8,5,0,11,2,0,5,0,23,0.944444444444,199,7,0.25,0,77,0.340425531915,0,0,6,6,0,0.208888888889,0.0283687943262,2,5,0,13,0,4,5,19,0,0,0,0,0.326530612245,69,6,0,8,65,0,12,0,56,0,0,0,12,1,85,16,6,3,15,6,0,0,0.578431372549,4,78,10,7.74285714286,183,0,4,0,6,0
